full_part_number,section,subsection,position_details
177DGVFMP62,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(177): Tinned shell for receptacle | Pos3(D): Shell size D | Pos4(G): Rear insert M3 | Pos5(VFM): Front screwlock M3 | Pos6(P): Pin | Pos7(62): Configuration 62
177DGVFMP78,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(177): Tinned shell for receptacle | Pos3(D): Shell size D | Pos4(G): Rear insert M3 | Pos5(VFM): Front screwlock M3 | Pos6(P): Pin | Pos7(78): Configuration 78
177DGVFMS15,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(177): Tinned shell for receptacle | Pos3(D): Shell size D | Pos4(G): Rear insert M3 | Pos5(VFM): Front screwlock M3 | Pos6(S): Socket | Pos7(15): Configuration 15
177DGVFMS26,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(177): Tinned shell for receptacle | Pos3(D): Shell size D | Pos4(G): Rear insert M3 | Pos5(VFM): Front screwlock M3 | Pos6(S): Socket | Pos7(26): Configuration 26
177DGVFMS44,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(177): Tinned shell for receptacle | Pos3(D): Shell size D | Pos4(G): Rear insert M3 | Pos5(VFM): Front screwlock M3 | Pos6(S): Socket | Pos7(44): Configuration 44
177DGVFMS62,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(177): Tinned shell for receptacle | Pos3(D): Shell size D | Pos4(G): Rear insert M3 | Pos5(VFM): Front screwlock M3 | Pos6(S): Socket | Pos7(62): Configuration 62
177DGVFMS78,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(177): Tinned shell for receptacle | Pos3(D): Shell size D | Pos4(G): Rear insert M3 | Pos5(VFM): Front screwlock M3 | Pos6(S): Socket | Pos7(78): Configuration 78
177Dno digitVFP15,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(177): Tinned shell for receptacle | Pos3(D): Shell size D | Pos4(no digit): Standard rivet Ø3.05mm | Pos5(VF): Front screwlock 4-40 | Pos6(P): Pin | Pos7(15): Configuration 15
177Dno digitVFP26,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(177): Tinned shell for receptacle | Pos3(D): Shell size D | Pos4(no digit): Standard rivet Ø3.05mm | Pos5(VF): Front screwlock 4-40 | Pos6(P): Pin | Pos7(26): Configuration 26
177Dno digitVFP44,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(177): Tinned shell for receptacle | Pos3(D): Shell size D | Pos4(no digit): Standard rivet Ø3.05mm | Pos5(VF): Front screwlock 4-40 | Pos6(P): Pin | Pos7(44): Configuration 44
177Dno digitVFP62,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(177): Tinned shell for receptacle | Pos3(D): Shell size D | Pos4(no digit): Standard rivet Ø3.05mm | Pos5(VF): Front screwlock 4-40 | Pos6(P): Pin | Pos7(62): Configuration 62
177Dno digitVFP78,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(177): Tinned shell for receptacle | Pos3(D): Shell size D | Pos4(no digit): Standard rivet Ø3.05mm | Pos5(VF): Front screwlock 4-40 | Pos6(P): Pin | Pos7(78): Configuration 78
177Dno digitVFS15,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(177): Tinned shell for receptacle | Pos3(D): Shell size D | Pos4(no digit): Standard rivet Ø3.05mm | Pos5(VF): Front screwlock 4-40 | Pos6(S): Socket | Pos7(15): Configuration 15
177Dno digitVFS26,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(177): Tinned shell for receptacle | Pos3(D): Shell size D | Pos4(no digit): Standard rivet Ø3.05mm | Pos5(VF): Front screwlock 4-40 | Pos6(S): Socket | Pos7(26): Configuration 26
177Dno digitVFS44,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(177): Tinned shell for receptacle | Pos3(D): Shell size D | Pos4(no digit): Standard rivet Ø3.05mm | Pos5(VF): Front screwlock 4-40 | Pos6(S): Socket | Pos7(44): Configuration 44
177Dno digitVFS62,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(177): Tinned shell for receptacle | Pos3(D): Shell size D | Pos4(no digit): Standard rivet Ø3.05mm | Pos5(VF): Front screwlock 4-40 | Pos6(S): Socket | Pos7(62): Configuration 62
177Dno digitVFS78,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(177): Tinned shell for receptacle | Pos3(D): Shell size D | Pos4(no digit): Standard rivet Ø3.05mm | Pos5(VF): Front screwlock 4-40 | Pos6(S): Socket | Pos7(78): Configuration 78
177Dno digitVFMP15,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(177): Tinned shell for receptacle | Pos3(D): Shell size D | Pos4(no digit): Standard rivet Ø3.05mm | Pos5(VFM): Front screwlock M3 | Pos6(P): Pin | Pos7(15): Configuration 15
177Dno digitVFMP26,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(177): Tinned shell for receptacle | Pos3(D): Shell size D | Pos4(no digit): Standard rivet Ø3.05mm | Pos5(VFM): Front screwlock M3 | Pos6(P): Pin | Pos7(26): Configuration 26
177Dno digitVFMP44,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(177): Tinned shell for receptacle | Pos3(D): Shell size D | Pos4(no digit): Standard rivet Ø3.05mm | Pos5(VFM): Front screwlock M3 | Pos6(P): Pin | Pos7(44): Configuration 44
177Dno digitVFMP62,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(177): Tinned shell for receptacle | Pos3(D): Shell size D | Pos4(no digit): Standard rivet Ø3.05mm | Pos5(VFM): Front screwlock M3 | Pos6(P): Pin | Pos7(62): Configuration 62
177Dno digitVFMP78,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(177): Tinned shell for receptacle | Pos3(D): Shell size D | Pos4(no digit): Standard rivet Ø3.05mm | Pos5(VFM): Front screwlock M3 | Pos6(P): Pin | Pos7(78): Configuration 78
177Dno digitVFMS15,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(177): Tinned shell for receptacle | Pos3(D): Shell size D | Pos4(no digit): Standard rivet Ø3.05mm | Pos5(VFM): Front screwlock M3 | Pos6(S): Socket | Pos7(15): Configuration 15
177Dno digitVFMS26,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(177): Tinned shell for receptacle | Pos3(D): Shell size D | Pos4(no digit): Standard rivet Ø3.05mm | Pos5(VFM): Front screwlock M3 | Pos6(S): Socket | Pos7(26): Configuration 26
177Dno digitVFMS44,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(177): Tinned shell for receptacle | Pos3(D): Shell size D | Pos4(no digit): Standard rivet Ø3.05mm | Pos5(VFM): Front screwlock M3 | Pos6(S): Socket | Pos7(44): Configuration 44
177Dno digitVFMS62,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(177): Tinned shell for receptacle | Pos3(D): Shell size D | Pos4(no digit): Standard rivet Ø3.05mm | Pos5(VFM): Front screwlock M3 | Pos6(S): Socket | Pos7(62): Configuration 62
177Dno digitVFMS78,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(177): Tinned shell for receptacle | Pos3(D): Shell size D | Pos4(no digit): Standard rivet Ø3.05mm | Pos5(VFM): Front screwlock M3 | Pos6(S): Socket | Pos7(78): Configuration 78
777EHVFP15,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(H): Rear insert 4-40 | Pos5(VF): Front screwlock 4-40 | Pos6(P): Pin | Pos7(15): Configuration 15
777EHVFP26,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(H): Rear insert 4-40 | Pos5(VF): Front screwlock 4-40 | Pos6(P): Pin | Pos7(26): Configuration 26
777EHVFP44,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(H): Rear insert 4-40 | Pos5(VF): Front screwlock 4-40 | Pos6(P): Pin | Pos7(44): Configuration 44
777EHVFP62,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(H): Rear insert 4-40 | Pos5(VF): Front screwlock 4-40 | Pos6(P): Pin | Pos7(62): Configuration 62
777EHVFP78,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(H): Rear insert 4-40 | Pos5(VF): Front screwlock 4-40 | Pos6(P): Pin | Pos7(78): Configuration 78
777EHVFS15,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(H): Rear insert 4-40 | Pos5(VF): Front screwlock 4-40 | Pos6(S): Socket | Pos7(15): Configuration 15
777EHVFS26,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(H): Rear insert 4-40 | Pos5(VF): Front screwlock 4-40 | Pos6(S): Socket | Pos7(26): Configuration 26
777EHVFS44,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(H): Rear insert 4-40 | Pos5(VF): Front screwlock 4-40 | Pos6(S): Socket | Pos7(44): Configuration 44
777EHVFS62,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(H): Rear insert 4-40 | Pos5(VF): Front screwlock 4-40 | Pos6(S): Socket | Pos7(62): Configuration 62
777EHVFS78,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(H): Rear insert 4-40 | Pos5(VF): Front screwlock 4-40 | Pos6(S): Socket | Pos7(78): Configuration 78
777EHVFMP15,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(H): Rear insert 4-40 | Pos5(VFM): Front screwlock M3 | Pos6(P): Pin | Pos7(15): Configuration 15
777EHVFMP26,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(H): Rear insert 4-40 | Pos5(VFM): Front screwlock M3 | Pos6(P): Pin | Pos7(26): Configuration 26
777EHVFMP44,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(H): Rear insert 4-40 | Pos5(VFM): Front screwlock M3 | Pos6(P): Pin | Pos7(44): Configuration 44
777EHVFMP62,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(H): Rear insert 4-40 | Pos5(VFM): Front screwlock M3 | Pos6(P): Pin | Pos7(62): Configuration 62
777EHVFMP78,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(H): Rear insert 4-40 | Pos5(VFM): Front screwlock M3 | Pos6(P): Pin | Pos7(78): Configuration 78
777EHVFMS15,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(H): Rear insert 4-40 | Pos5(VFM): Front screwlock M3 | Pos6(S): Socket | Pos7(15): Configuration 15
777EHVFMS26,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(H): Rear insert 4-40 | Pos5(VFM): Front screwlock M3 | Pos6(S): Socket | Pos7(26): Configuration 26
777EHVFMS44,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(H): Rear insert 4-40 | Pos5(VFM): Front screwlock M3 | Pos6(S): Socket | Pos7(44): Configuration 44
777EHVFMS62,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(H): Rear insert 4-40 | Pos5(VFM): Front screwlock M3 | Pos6(S): Socket | Pos7(62): Configuration 62
777EHVFMS78,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(H): Rear insert 4-40 | Pos5(VFM): Front screwlock M3 | Pos6(S): Socket | Pos7(78): Configuration 78
777EGVFP15,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(G): Rear insert M3 | Pos5(VF): Front screwlock 4-40 | Pos6(P): Pin | Pos7(15): Configuration 15
777EGVFP26,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(G): Rear insert M3 | Pos5(VF): Front screwlock 4-40 | Pos6(P): Pin | Pos7(26): Configuration 26
777EGVFP44,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(G): Rear insert M3 | Pos5(VF): Front screwlock 4-40 | Pos6(P): Pin | Pos7(44): Configuration 44
777EGVFP62,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(G): Rear insert M3 | Pos5(VF): Front screwlock 4-40 | Pos6(P): Pin | Pos7(62): Configuration 62
777EGVFP78,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(G): Rear insert M3 | Pos5(VF): Front screwlock 4-40 | Pos6(P): Pin | Pos7(78): Configuration 78
777EGVFS15,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(G): Rear insert M3 | Pos5(VF): Front screwlock 4-40 | Pos6(S): Socket | Pos7(15): Configuration 15
777EGVFS26,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(G): Rear insert M3 | Pos5(VF): Front screwlock 4-40 | Pos6(S): Socket | Pos7(26): Configuration 26
777EGVFS44,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(G): Rear insert M3 | Pos5(VF): Front screwlock 4-40 | Pos6(S): Socket | Pos7(44): Configuration 44
777EGVFS62,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(G): Rear insert M3 | Pos5(VF): Front screwlock 4-40 | Pos6(S): Socket | Pos7(62): Configuration 62
777EGVFS78,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(G): Rear insert M3 | Pos5(VF): Front screwlock 4-40 | Pos6(S): Socket | Pos7(78): Configuration 78
777EGVFMP15,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(G): Rear insert M3 | Pos5(VFM): Front screwlock M3 | Pos6(P): Pin | Pos7(15): Configuration 15
777EGVFMP26,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(G): Rear insert M3 | Pos5(VFM): Front screwlock M3 | Pos6(P): Pin | Pos7(26): Configuration 26
777EGVFMP44,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(G): Rear insert M3 | Pos5(VFM): Front screwlock M3 | Pos6(P): Pin | Pos7(44): Configuration 44
777EGVFMP62,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(G): Rear insert M3 | Pos5(VFM): Front screwlock M3 | Pos6(P): Pin | Pos7(62): Configuration 62
777EGVFMP78,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(G): Rear insert M3 | Pos5(VFM): Front screwlock M3 | Pos6(P): Pin | Pos7(78): Configuration 78
777EGVFMS15,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(G): Rear insert M3 | Pos5(VFM): Front screwlock M3 | Pos6(S): Socket | Pos7(15): Configuration 15
777EGVFMS26,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(G): Rear insert M3 | Pos5(VFM): Front screwlock M3 | Pos6(S): Socket | Pos7(26): Configuration 26
777EGVFMS44,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(G): Rear insert M3 | Pos5(VFM): Front screwlock M3 | Pos6(S): Socket | Pos7(44): Configuration 44
777EGVFMS62,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(G): Rear insert M3 | Pos5(VFM): Front screwlock M3 | Pos6(S): Socket | Pos7(62): Configuration 62
777EGVFMS78,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(G): Rear insert M3 | Pos5(VFM): Front screwlock M3 | Pos6(S): Socket | Pos7(78): Configuration 78
777Eno digitVFP15,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(no digit): Standard rivet Ø3.05mm | Pos5(VF): Front screwlock 4-40 | Pos6(P): Pin | Pos7(15): Configuration 15
777Eno digitVFP26,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(no digit): Standard rivet Ø3.05mm | Pos5(VF): Front screwlock 4-40 | Pos6(P): Pin | Pos7(26): Configuration 26
777Eno digitVFP44,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(no digit): Standard rivet Ø3.05mm | Pos5(VF): Front screwlock 4-40 | Pos6(P): Pin | Pos7(44): Configuration 44
777Eno digitVFP62,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(no digit): Standard rivet Ø3.05mm | Pos5(VF): Front screwlock 4-40 | Pos6(P): Pin | Pos7(62): Configuration 62
777Eno digitVFP78,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(no digit): Standard rivet Ø3.05mm | Pos5(VF): Front screwlock 4-40 | Pos6(P): Pin | Pos7(78): Configuration 78
777Eno digitVFS15,How to order HR (high density),Housings,Pos1(): Fixed value | Pos2(777): Tinned shell + dimples for plug | Pos3(E): Shell size E | Pos4(no digit): Standard rivet Ø3.05mm | Pos5(VF): Front screwlock 4-40 | Pos6(S): Socket | Pos7(15): Configuration 15
